Chromosome	Start	End	Strand	Gene_ID	VSG_ID
CM032584.1	1032419	1033534	-	Tb1125.VSG.7820	Tbb1125VSG-2709
CM032584.1	1035579	1036574	-	Tb1125.VSG.7830	Tbb1125VSG-2787
CM032584.1	1047874	1049241	-	Tb1125.VSG.7840	Tbb1125VSG-2677
CM032584.1	1052169	1053821	-	Tb1125.VSG.7850	Tbb1125VSG-4273
CM032584.1	1055258	1056229	-	Tb1125.VSG.7860	Tbb1125VSG-1800
CM032584.1	1087234	1088659	+	Tb1125.6.5430	Tbb1125VSG-1624.1
CM032584.1	1091291	1092421	+	Tb1125.VSG.7870	Tbb1125VSG-1383.1
CM032584.1	1093889	1096069	+	Tb1125.9.820	Tbb1125VSG-1148.1
CM032584.1	1100670	1102271	+	Tb1125.VSG.7880	Tbb1125VSG-290
CM032584.1	1104413	1105996	+	Tb1125.VSG.7890	Tbb1125VSG-4057.4
CM032584.1	1107917	1109379	+	Tb1125.VSG.7900	Tbb1125VSG-4259.4
CM032584.1	1233638	1235080	-	Tb1125.VSG.7910	Tbb1125VSG-1109
CM032584.1	1236314	1237804	-	Tb1125.VSG.7920	Tbb1125VSG-1660
CM032584.1	1251042	1252411	-	Tb1125.Tb09.v4.0170	Tbb1125VSG-2650
CM032584.1	1254700	1255977	-	Tb1125.VSG.7930	Tbb1125VSG-4941
CM032584.1	1258093	1259205	-	Tb1125.VSG.7940	Tbb1125VSG-5150
CM032584.1	1261715	1262659	-	Tb1125.VSG.7950	Tbb1125VSG-1501
CM032584.1	1273203	1274792	+	Tb1125.VSG.7960	Tbb1125VSG-133.1
CM032584.1	2070553	2072521	-	Tb1125.9.7380	Tbb1125VSG-1439
CM032584.1	2092490	2096441	-	Tb1125.9.7430	Tbb1125VSG-1415
CM032584.1	3163428	3164903	-	Tb1125.Tb10.v4.0145	Tbb1125VSG-304
CM032584.1	3167163	3168371	-	Tb1125.VSG.7970	Tbb1125VSG-1343
CM032584.1	3178598	3179632	-	Tb1125.VSG.7980	Tbb1125VSG-3193
CM032584.1	3181981	3182802	-	Tb1125.VSG.7990	Tbb1125VSG-2965
CM032584.1	3185301	3186869	-	Tb1125.VSG.8000	Tbb1125VSG-4079
CM032584.1	3190479	3191792	-	Tb1125.VSG.8010	Tbb1125VSG-5131
CM032584.1	3194220	3195716	-	Tb1125.VSG.8020	Tbb1125VSG-1047
CM032584.1	3197650	3199215	-	Tb1125.VSG.8030	Tbb1125VSG-4083
CM032584.1	3202544	3204052	-	Tb1125.VSG.8040	Tbb1125VSG-243
CM032584.1	3209102	3209902	-	Tb1125.VSG.8050	Tbb1125VSG-2127.1
CM032584.1	3210729	3211786	-	Tb1125.VSG.8060	Tbb1125VSG-5203.2
CM032584.1	3220897	3222450	-	Tb1125.VSG.8070	Tbb1125VSG-4095
CM032584.1	3234056	3235594	-	Tb1125.VSG.8080	Tbb1125VSG-471
CM032584.1	3243820	3244908	-	Tb1125.VSG.8090	Tbb1125VSG-2721
CM032584.1	3246690	3248096	-	Tb1125.VSG.8100	Tbb1125VSG-4729
CM032584.1	3250469	3251590	-	Tb1125.9.17460	Tbb1125VSG-5128.1
CM032584.1	3260744	3262213	-	Tb1125.VSG.8110	Tbb1125VSG-320
CM032584.1	3264770	3266215	-	Tb1125.VSG.8120	Tbb1125VSG-2519
CM032584.1	3269592	3271064	-	Tb1125.VSG.8130	Tbb1125VSG-1073
CM032584.1	3273015	3274211	-	Tb1125.VSG.8140	Tbb1125VSG-1352
CM032584.1	3283528	3285069	-	Tb1125.VSG.8150	Tbb1125VSG-189
CM032584.1	3287268	3288725	-	Tb1125.VSG.8160	Tbb1125VSG-4337
CM032584.1	3289713	3290651	-	Tb1125.VSG.8170	Tbb1125VSG-5411
CM032584.1	3294273	3297301	+	Tb1125.Tb11.v5.0876	Tbb1125VSG-229
CM032584.1	3297364	3298884	-	Tb1125.VSG.8180	Tbb1125VSG-219
CM032584.1	3309392	3310750	-	Tb1125.VSG.8190	Tbb1125VSG-4817
CM032584.1	3312898	3313668	-	Tb1125.VSG.8200	Tbb1125VSG-5732
CM032584.1	3318519	3319823	-	Tb1125.VSG.8210	Tbb1125VSG-1265
CM032584.1	3333252	3334682	-	Tb1125.VSG.8220	Tbb1125VSG-1729
CM032584.1	3336060	3336824	-	Tb1125.VSG.8230	Tbb1125VSG-5753
CM032584.1	3340305	3341072	-	Tb1125.VSG.8240	Tbb1125VSG-5739
CM032584.1	3343546	3345075	-	Tb1125.3.360	Tbb1125VSG-4134.1
CM032584.1	3353335	3354291	-	Tb1125.VSG.8250	Tbb1125VSG-5381.2
CM032584.1	3357503	3358510	-	Tb1125.VSG.8260	Tbb1125VSG-5305
CM032584.1	3364602	3365474	-	Tb1125.VSG.8270	Tbb1125VSG-1543
CM032584.1	3396522	3397814	-	Tb1125.VSG.8280	Tbb1125VSG-2789
CM032584.1	3399771	3401114	-	Tb1125.VSG.8290	Tbb1125VSG-4844
CM032584.1	3406841	3407944	-	Tb1125.VSG.8300	Tbb1125VSG-5158
CM032584.1	3411280	3412350	-	Tb1125.VSG.8310	Tbb1125VSG-5192
CM032584.1	3414313	3415880	-	Tb1125.VSG.8320	Tbb1125VSG-4079.1
CM032584.1	3419767	3421176	-	Tb1125.VSG.8330	Tbb1125VSG-4242
CM032584.1	3457114	3458579	-	Tb1125.Tb09.v4.0061	Tbb1125VSG-5696
CM032584.1	3460793	3461575	-	Tb1125.VSG.8340	Tbb1125VSG-1605
CM032584.1	3463339	3464823	-	Tb1125.VSG.8350	Tbb1125VSG-1060
CM032584.1	3468122	3469630	-	Tb1125.Tb09.v4.0070	Tbb1125VSG-4310
CM032584.1	3477805	3479337	-	Tb1125.VSG.8360	Tbb1125VSG-1019
CM032584.1	3481584	3482699	-	Tb1125.9.960	Tbb1125VSG-2730
CM032584.1	3483879	3485417	-	Tb1125.Tb08.27P2.220	Tbb1125VSG-134
CM032584.1	3491154	3491984	-	Tb1125.VSG.8370	Tbb1125VSG-1570
CM032584.1	3494878	3496101	-	Tb1125.VSG.8380	Tbb1125VSG-2632
CM032584.1	3500944	3502350	-	Tb1125.VSG.8390	Tbb1125VSG-4727
CM032584.1	3505112	3506470	-	Tb1125.VSG.8400	Tbb1125VSG-2546
CM032584.1	3508631	3510372	-	Tb1125.Tb08.27P2.580	Tbb1125VSG-103
CM032584.1	3522755	3523768	-	Tb1125.VSG.8410	Tbb1125VSG-5298
CM032584.1	3526653	3527528	-	Tb1125.VSG.8420	Tbb1125VSG-5522
CM032584.1	3533142	3534431	-	Tb1125.VSG.8430	Tbb1125VSG-1287
CM032584.1	3536667	3538179	-	Tb1125.9.17440	Tbb1125VSG-1483
CM032584.1	3539765	3540769	-	Tb1125.VSG.8440	Tbb1125VSG-5313
CM032584.1	3543753	3545411	-	Tb1125.VSG.8450	Tbb1125VSG-135
CM032584.1	3548636	3549910	-	Tb1125.VSG.8460	Tbb1125VSG-1299
CM032584.1	3552048	3553574	-	Tb1125.VSG.8470	Tbb1125VSG-210
CM032584.1	3555966	3557522	-	Tb1125.VSG.8480	Tbb1125VSG-4091
CM032584.1	3596187	3597761	+	Tb1125.VSG.8490	Tbb1125VSG-146
CM032584.1	3599823	3601046	+	Tb1125.VSG.8500	Tbb1125VSG-5007
CM032584.1	3613395	3614741	+	Tb1125.VSG.8510	Tbb1125VSG-1239
CM032584.1	3623140	3624639	+	Tb1125.VSG.8520	Tbb1125VSG-483
CM032584.1	3626882	3628330	+	Tb1125.11.17670	Tbb1125VSG-368
CM032584.1	3636800	3638376	-	Tb1125.Tb08.27P2.670	Tbb1125VSG-4835.1
CM032584.1	3640446	3641702	-	Tb1125.VSG.8530	Tbb1125VSG-2601
CM032584.1	3642955	3644565	-	Tb1125.VSG.8540	Tbb1125VSG-4045
CM032584.1	3652216	3653803	-	Tb1125.9.16500	Tbb1125VSG-230
CM032584.1	3658943	3660418	-	Tb1125.VSG.8550	Tbb1125VSG-1655
CM032584.1	3672835	3674139	-	Tb1125.VSG.8560	Tbb1125VSG-1269
CM032584.1	3678335	3679210	-	Tb1125.VSG.8570	Tbb1125VSG-5520
CM032584.1	3681764	3683284	-	Tb1125.VSG.8580	Tbb1125VSG-4158
CM032584.1	3691210	3692682	+	Tb1125.VSG.8590	Tbb1125VSG-316
CM032584.1	3696188	3697610	+	Tb1125.VSG.8600	Tbb1125VSG-4711
CM032584.1	3701196	3702727	+	Tb1125.Tb09.v4.0026	Tbb1125VSG-1799
CM032584.1	3715447	3716301	+	Tb1125.VSG.8610	Tbb1125VSG-1553
CM032584.1	3716614	3717906	+	Tb1125.VSG.8620	Tbb1125VSG-2588
CM032584.1	3724155	3725597	+	Tb1125.VSG.8630	Tbb1125VSG-2010
CM032584.1	3733498	3734445	+	Tb1125.VSG.8640	Tbb1125VSG-1498
CM032584.1	3741348	3742865	-	Tb1125.VSG.8650	Tbb1125VSG-1637
CM032584.1	3745233	3746018	-	Tb1125.VSG.8660	Tbb1125VSG-5698
CM032584.1	3748282	3749730	-	Tb1125.VSG.8670	Tbb1125VSG-1099
CM032584.1	3751730	3753145	-	Tb1125.11.18230	Tbb1125VSG-1146
CM032584.1	3754551	3756062	-	Tb1125.VSG.8680	Tbb1125VSG-4169
CM032584.1	3757454	3758455	-	Tb1125.VSG.8690	Tbb1125VSG-5319
CM032584.1	3761578	3763024	-	Tb1125.Tb08.27P2.370	Tbb1125VSG-1745
CM032584.1	3764472	3766142	-	Tb1125.Tb08.27P2.380	Tbb1125VSG-179
CM032584.1	3772577	3774169	-	Tb1125.VSG.8700	Tbb1125VSG-4053
CM032584.1	3780224	3781696	+	Tb1125.11.17720	Tbb1125VSG-4245
CM032584.1	3788811	3789836	+	Tb1125.VSG.8710	Tbb1125VSG-2764
CM032584.1	3799371	3800672	+	Tb1125.VSG.8720	Tbb1125VSG-4887
CM032584.1	3810595	3811872	+	Tb1125.VSG.8730	Tbb1125VSG-1294
CM032584.1	3814109	3815029	+	Tb1125.VSG.8740	Tbb1125VSG-2860
CM032584.1	3826799	3828079	-	Tb1125.VSG.8750	Tbb1125VSG-4929
CM032584.1	3829947	3831194	-	Tb1125.VSG.8760	Tbb1125VSG-3067
CM032584.1	3832785	3836661	-	Tb1125.Tb11.v5.1032	Tbb1125VSG-2120
CM032584.1	3849466	3850986	-	Tb1125.Tb09.v4.0039	Tbb1125VSG-2633
CM032584.1	3851961	3853229	-	Tb1125.VSG.8770	Tbb1125VSG-4955
CM032584.1	3862649	3863995	-	Tb1125.VSG.8780	Tbb1125VSG-3087
CM032584.1	3870566	3872044	-	Tb1125.VSG.8790	Tbb1125VSG-297
CM032584.1	3876496	3879457	+	Tb1125.Tb11.v5.0607	Tbb1125VSG-3071
CM032584.1	3884169	3885610	-	Tb1125.9.17740	Tbb1125VSG-5087
CM032584.1	3886670	3888981	-	Tb1125.9.17750	Tbb1125VSG-1539
CM032584.1	3890798	3891901	-	Tb1125.VSG.8800	Tbb1125VSG-5159
CM032584.1	3894137	3895724	-	Tb1125.9.17770	Tbb1125VSG-5050
CM032584.1	3903241	3904122	-	Tb1125.VSG.8810	Tbb1125VSG-1517
CM032584.1	3922351	3923385	+	Tb1125.VSG.8820	Tbb1125VSG-3128
CM032584.1	3932928	3933881	+	Tb1125.VSG.8830	Tbb1125VSG-2822
CM032584.1	3936413	3937225	+	Tb1125.VSG.8840	Tbb1125VSG-5645
CM032584.1	3943176	3944402	-	Tb1125.9.17200	Tbb1125VSG-2878
CM032584.1	3946040	3947287	-	Tb1125.Tb09.v4.0203	Tbb1125VSG-2609
CM032584.1	3971987	3973039	+	Tb1125.VSG.8850	Tbb1125VSG-1436
CM032584.1	3984315	3985873	-	Tb1125.9.490	Tbb1125VSG-5757.2
CM032584.1	3986238	3987587	-	Tb1125.VSG.8860	Tbb1125VSG-4836
CM032584.1	3989510	3990757	-	Tb1125.Tb11.1431	Tbb1125VSG-2699
CM032584.1	3993667	3994722	-	Tb1125.VSG.8870	Tbb1125VSG-5209
CM032584.1	4000251	4001666	-	Tb1125.VSG.8880	Tbb1125VSG-4709
CM032584.1	4003882	4004823	-	Tb1125.VSG.8890	Tbb1125VSG-5406.1
CM032584.1	4014845	4016161	-	Tb1125.VSG.8900	Tbb1125VSG-1255
CM032584.1	4018231	4019145	-	Tb1125.VSG.8910	Tbb1125VSG-2873
CM032584.1	4023786	4025360	+	Tb1125.VSG.8920	Tbb1125VSG-147
CM032584.1	4037285	4038733	-	Tb1125.VSG.8930	Tbb1125VSG-1698
CM032584.1	4053109	4054020	+	Tb1125.VSG.8940	Tbb1125VSG-1520
CM032584.1	4057823	4059233	-	Tb1125.Tb09.v4.0044	Tbb1125VSG-5369
CM032584.1	4063276	4064733	+	Tb1125.Tb09.v4.0043	Tbb1125VSG-5562
CM032584.1	4115695	4117221	-	Tb1125.VSG.8950	Tbb1125VSG-3064
CM032584.1	4121120	4122337	-	Tb1125.VSG.8960	Tbb1125VSG-2637
CM032584.1	4129328	4130530	-	Tb1125.VSG.8970	Tbb1125VSG-5052
CM032584.1	4140197	4140973	-	Tb1125.VSG.8980	Tbb1125VSG-3021
CM032584.1	4143839	4145716	-	Tb1125.Tb09.v4.0077	Tbb1125VSG-352
CM032584.1	4157099	4158553	-	Tb1125.VSG.8990	Tbb1125VSG-1097
CM032584.1	4162319	4163672	+	Tb1125.VSG.9000	Tbb1125VSG-4786.1
CM032584.1	4175618	4177195	+	Tb1125.VSG.9010	Tbb1125VSG-4303
CM032584.1	4180070	4181623	+	Tb1125.VSG.9020	Tbb1125VSG-171
CM032584.1	4187338	4189016	+	Tb1125.11.17580	Tbb1125VSG-391
CM032584.1	4190227	4192035	+	Tb1125.11.17590	Tbb1125VSG-1280
CM032584.1	4200661	4201500	+	Tb1125.VSG.9030	Tbb1125VSG-2939.1
CM032584.1	4205579	4206670	+	Tb1125.VSG.9040	Tbb1125VSG-2748
CM032584.1	4211947	4213128	+	Tb1125.Tb10.v4.0092	Tbb1125VSG-5392
CM032584.1	4215580	4217104	+	Tb1125.11.20660	Tbb1125VSG-5243
CM032584.1	4218941	4220077	+	Tb1125.11.17800	Tbb1125VSG-3138
CM032584.1	4234968	4236089	+	Tb1125.VSG.9050	Tbb1125VSG-2055
CM032584.1	4239554	4240801	+	Tb1125.VSG.9060	Tbb1125VSG-2109
CM032584.1	4241988	4243077	+	Tb1125.VSG.9070	Tbb1125VSG-1404.2
CM032584.1	4245003	4245794	+	Tb1125.VSG.9080	Tbb1125VSG-3002
CM032584.1	4247916	4249310	+	Tb1125.VSG.9090	Tbb1125VSG-4747
CM032584.1	4254510	4255741	+	Tb1125.VSG.9100	Tbb1125VSG-4999.2
CM032584.1	4257094	4258293	+	Tb1125.VSG.9110	Tbb1125VSG-2648
CM032584.1	4282294	4283295	-	Tb1125.VSG.9120	Tbb1125VSG-2849
CM032584.1	4285433	4286961	-	Tb1125.Tb11.v5.0977	Tbb1125VSG-1580
CM032584.1	4289279	4290697	-	Tb1125.VSG.9130	Tbb1125VSG-1141
CM032584.1	4291770	4293621	-	Tb1125.11.20340	Tbb1125VSG-5553
CM032584.1	4300495	4301895	-	Tb1125.VSG.9140	Tbb1125VSG-4740
CM032584.1	4327803	4329176	+	Tb1125.VSG.9150	Tbb1125VSG-1205
CM032584.1	4339964	4341379	-	Tb1125.VSG.9160	Tbb1125VSG-1151
CM032584.1	4346854	4348324	-	Tb1125.9.17970	Tbb1125VSG-3048
CM032584.1	4361454	4363332	-	Tb1125.9.17850	Tbb1125VSG-295
CM032584.1	4365028	4366737	-	Tb1125.9.17830	Tbb1125VSG-5727
CM032584.1	4368911	4372458	-	Tb1125.9.17810	Tbb1125VSG-2890
CM032584.1	4378828	4380084	+	Tb1125.VSG.9170	Tbb1125VSG-4971
CM032584.1	4392012	4392950	+	Tb1125.VSG.9180	Tbb1125VSG-2840
CM032584.1	4399687	4400622	-	Tb1125.VSG.9190	Tbb1125VSG-2843
CM032584.1	4415848	4416897	-	Tb1125.VSG.9200	Tbb1125VSG-1440
CM032584.1	4424416	4425818	+	Tb1125.11.17780	Tbb1125VSG-5010
CM032584.1	4428981	4430447	+	Tb1125.VSG.9210	Tbb1125VSG-4254
CM032584.1	4432450	4433809	+	Tb1125.11.17760	Tbb1125VSG-2718
CM032584.1	4435541	4437016	-	Tb1125.VSG.9220	Tbb1125VSG-299
CM032584.1	4439872	4441347	-	Tb1125.VSG.9230	Tbb1125VSG-299.1
CM032584.1	4444217	4445692	-	Tb1125.VSG.9240	Tbb1125VSG-299.2
CM032584.1	4449959	4450969	+	Tb1125.VSG.9250	Tbb1125VSG-5302
CM032584.1	4453021	4454469	+	Tb1125.VSG.9260	Tbb1125VSG-4238
CM032584.1	4460871	4462340	+	Tb1125.11.17750	Tbb1125VSG-1078
CM032584.1	4469013	4469924	+	Tb1125.VSG.9270	Tbb1125VSG-1519
CM032584.1	4473035	4474294	+	Tb1125.VSG.9280	Tbb1125VSG-4970
CM032584.1	4476977	4477810	+	Tb1125.VSG.9290	Tbb1125VSG-3181
CM032584.1	4483439	4484278	+	Tb1125.VSG.9300	Tbb1125VSG-2939
CM032584.1	4491669	4493201	+	Tb1125.VSG.9310	Tbb1125VSG-461
CM032584.1	4500334	4501560	+	Tb1125.VSG.9320	Tbb1125VSG-5006
CM032584.1	4516235	4517755	+	Tb1125.VSG.9330	Tbb1125VSG-220
CM032584.1	4521905	4522969	+	Tb1125.VSG.9340	Tbb1125VSG-5163
CM032584.1	4529209	4530408	-	Tb1125.VSG.9350	Tbb1125VSG-2648.1
CM032584.1	4531665	4532897	-	Tb1125.VSG.9360	Tbb1125VSG-4999
CM032584.1	4538093	4539484	-	Tb1125.VSG.9370	Tbb1125VSG-4751
CM032584.1	4544317	4545409	-	Tb1125.VSG.9380	Tbb1125VSG-1404.1
CM032584.1	4546350	4547255	-	Tb1125.VSG.9390	Tbb1125VSG-3185
CM032584.1	4551555	4552697	-	Tb1125.VSG.9400	Tbb1125VSG-5126
CM032584.1	4555510	4556619	-	Tb1125.VSG.9410	Tbb1125VSG-3122
CM032584.1	4562507	4564117	-	Tb1125.VSG.9420	Tbb1125VSG-446
CM032584.1	4569485	4570243	-	Tb1125.VSG.9430	Tbb1125VSG-3037
CM032584.1	4573142	4574407	-	Tb1125.VSG.9440	Tbb1125VSG-4286
CM032584.1	4586179	4587684	-	Tb1125.VSG.9450	Tbb1125VSG-4190
CM032584.1	4590224	4591382	-	Tb1125.VSG.9460	Tbb1125VSG-5094.1
CM032584.1	4593480	4595000	-	Tb1125.9.570	Tbb1125VSG-476
CM032584.1	4597871	4599154	-	Tb1125.VSG.9470	Tbb1125VSG-4922
CM032584.1	4603321	4604556	-	Tb1125.VSG.9480	Tbb1125VSG-2618
CM032584.1	4606475	4608049	-	Tb1125.VSG.9490	Tbb1125VSG-4075
CM032584.1	4615686	4617177	-	Tb1125.9.16510	Tbb1125VSG-1226
CM032584.1	4619146	4620601	-	Tb1125.9.16520	Tbb1125VSG-2571
CM032584.1	4622548	4623963	-	Tb1125.VSG.9500	Tbb1125VSG-4707
CM032584.1	4628017	4629582	-	Tb1125.Tb09.v4.0166	Tbb1125VSG-465
CM032584.1	4641460	4642863	-	Tb1125.VSG.9510	Tbb1125VSG-1163
CM032584.1	4650547	4651884	-	Tb1125.VSG.9520	Tbb1125VSG-4849
CM032584.1	4655375	4656838	-	Tb1125.VSG.9530	Tbb1125VSG-4261
CM032584.1	4668733	4670139	-	Tb1125.VSG.9540	Tbb1125VSG-1689
CM032584.1	4673276	4674670	-	Tb1125.VSG.9550	Tbb1125VSG-1174
CM032584.1	4677137	4678570	-	Tb1125.VSG.9560	Tbb1125VSG-1120
CM032584.1	4680637	4682151	-	Tb1125.VSG.9570	Tbb1125VSG-3195
CM032584.1	4687488	4688932	-	Tb1125.5.5310	Tbb1125VSG-1705
CM032584.1	4691277	4692299	-	Tb1125.VSG.9580	Tbb1125VSG-5270
CM032584.1	4703434	4704897	-	Tb1125.VSG.9590	Tbb1125VSG-4737
CM032584.1	4706769	4707605	-	Tb1125.VSG.9600	Tbb1125VSG-5592
CM032584.1	4709210	4710832	-	Tb1125.VSG.9610	Tbb1125VSG-4037
CM032584.1	4714286	4715710	-	Tb1125.VSG.9620	Tbb1125VSG-1129
CM032584.1	4728061	4730309	-	Tb1125.10.16280	Tbb1125VSG-2952
CM032584.1	4734658	4735791	-	Tb1125.VSG.9630	Tbb1125VSG-1382
CM032584.1	4737237	4738484	-	Tb1125.VSG.9640	Tbb1125VSG-4917
CM032584.1	4740729	4741901	-	Tb1125.VSG.9650	Tbb1125VSG-2669
CM032584.1	4748494	4749966	-	Tb1125.VSG.9660	Tbb1125VSG-496
CM032584.1	4755664	4757133	-	Tb1125.VSG.9670	Tbb1125VSG-346
CM032584.1	4759128	4760309	-	Tb1125.VSG.9680	Tbb1125VSG-3202
CM032584.1	4762084	4763595	-	Tb1125.VSG.9690	Tbb1125VSG-1673
CM032584.1	4769263	4770588	-	Tb1125.VSG.9700	Tbb1125VSG-1252
CM032584.1	4775052	4776107	-	Tb1125.VSG.9710	Tbb1125VSG-2747
CM032584.1	4779023	4780285	-	Tb1125.VSG.9720	Tbb1125VSG-1310
CM032584.1	4787128	4788338	-	Tb1125.VSG.9730	Tbb1125VSG-3131
CM032584.1	4795604	4796721	-	Tb1125.VSG.9740	Tbb1125VSG-5278
CM032584.1	4797996	4799510	-	Tb1125.VSG.9750	Tbb1125VSG-4164
CM032584.1	4802510	4803886	-	Tb1125.VSG.9760	Tbb1125VSG-1201
CM032584.1	4808837	4809733	-	Tb1125.VSG.9770	Tbb1125VSG-5479.1
CM032584.1	4811023	4812495	-	Tb1125.VSG.9780	Tbb1125VSG-2505
CM032584.1	4814055	4815617	-	Tb1125.VSG.9790	Tbb1125VSG-163
CM032584.1	4817919	4819421	-	Tb1125.VSG.9800	Tbb1125VSG-4195
CM032584.1	4821281	4822653	-	Tb1125.VSG.9810	Tbb1125VSG-4787.1
CM032584.1	4830009	4831457	-	Tb1125.VSG.9820	Tbb1125VSG-4350
CM032584.1	4839213	4840076	-	Tb1125.VSG.9830	Tbb1125VSG-1549
CM032584.1	4847778	4849040	-	Tb1125.VSG.9840	Tbb1125VSG-3069
CM032584.1	4854124	4855473	-	Tb1125.VSG.9850	Tbb1125VSG-514
CM032584.1	4860884	4862289	-	Tb1125.VSG.9860	Tbb1125VSG-507
CM032584.1	4864621	4865522	-	Tb1125.VSG.9870	Tbb1125VSG-1524
CM032584.1	4867134	4868375	-	Tb1125.VSG.9880	Tbb1125VSG-1317
CM032584.1	4887299	4888327	+	Tb1125.VSG.9890	Tbb1125VSG-5249
CM032584.1	4900804	4902222	-	Tb1125.Tb10.v4.0058	Tbb1125VSG-1261
CM032584.1	4904410	4905933	-	Tb1125.Tb11.1460	Tbb1125VSG-4172
CM032584.1	4914821	4915696	-	Tb1125.VSG.9900	Tbb1125VSG-2908
CM032584.1	4917625	4918842	-	Tb1125.VSG.9910	Tbb1125VSG-4998.1
CM032584.1	4920751	4922262	-	Tb1125.VSG.9920	Tbb1125VSG-238
CM032584.1	4931829	4932881	-	Tb1125.VSG.9930	Tbb1125VSG-5215
CM032584.1	4934784	4936291	-	Tb1125.VSG.9940	Tbb1125VSG-4181.1
CM032584.1	4938375	4939746	-	Tb1125.VSG.9950	Tbb1125VSG-4789.4
CM032584.1	4944069	4945535	-	Tb1125.VSG.9960	Tbb1125VSG-4322.1
CM032584.1	4947969	4948904	-	Tb1125.VSG.9970	Tbb1125VSG-5414.1
CM032584.1	4950539	4951692	-	Tb1125.VSG.9980	Tbb1125VSG-5111.1
CM032584.1	4960730	4961938	-	Tb1125.VSG.9990	Tbb1125VSG-5014
CM032584.1	4963236	4964615	-	Tb1125.VSG.10000	Tbb1125VSG-2659
CM032584.1	4967044	4967816	-	Tb1125.VSG.10010	Tbb1125VSG-5728.3
CM032584.1	4968983	4970515	-	Tb1125.VSG.10020	Tbb1125VSG-458
CM032584.1	4971829	4973298	-	Tb1125.VSG.10030	Tbb1125VSG-1695
CM032584.1	4983701	4985248	-	Tb1125.VSG.10040	Tbb1125VSG-4101
CM032584.1	4990099	4991656	-	Tb1125.VSG.10050	Tbb1125VSG-4139.2
CM032584.1	4994610	4995605	-	Tb1125.VSG.10060	Tbb1125VSG-5328
CM032584.1	5001250	5002296	-	Tb1125.VSG.10070	Tbb1125VSG-5219
CM032584.1	5003556	5004830	-	Tb1125.VSG.10080	Tbb1125VSG-3134
CM032584.1	5006495	5008030	-	Tb1125.VSG.10090	Tbb1125VSG-197
CM032584.1	5018589	5019929	-	Tb1125.VSG.10100	Tbb1125VSG-4848
CM032584.1	5025138	5026389	-	Tb1125.Tb09.v4.0074	Tbb1125VSG-1471
CM032584.1	5027062	5028390	-	Tb1125.VSG.10110	Tbb1125VSG-1248
CM032584.1	5042102	5043625	-	Tb1125.11.18770	Tbb1125VSG-1661
CM032584.1	5046749	5047705	-	Tb1125.VSG.10120	Tbb1125VSG-2819
CM032584.1	5049790	5051136	-	Tb1125.VSG.10130	Tbb1125VSG-1237
CM032584.1	5053588	5054724	-	Tb1125.VSG.10140	Tbb1125VSG-1379
CM032584.1	5060526	5061512	-	Tb1125.VSG.10150	Tbb1125VSG-1480
CM032584.1	5067579	5069141	-	Tb1125.VSG.10160	Tbb1125VSG-4087
CM032584.1	5071003	5072553	-	Tb1125.VSG.10170	Tbb1125VSG-1297
CM032584.1	5077190	5078482	-	Tb1125.VSG.10180	Tbb1125VSG-4904
CM032584.1	5081207	5082718	-	Tb1125.VSG.10190	Tbb1125VSG-3055
CM032584.1	5085129	5086589	-	Tb1125.VSG.10200	Tbb1125VSG-337
CM032584.1	5098358	5099632	-	Tb1125.VSG.10210	Tbb1125VSG-4946
CM032584.1	5101507	5102991	-	Tb1125.VSG.10220	Tbb1125VSG-4704.3
CM032584.1	5104917	5105804	-	Tb1125.VSG.10230	Tbb1125VSG-1533
CM032584.1	5106861	5108029	-	Tb1125.VSG.10240	Tbb1125VSG-3202.1
CM032584.1	5121566	5123029	-	Tb1125.Tb09.v4.0023	Tbb1125VSG-343
CM032584.1	5127118	5128551	-	Tb1125.VSG.10250	Tbb1125VSG-4674
CM032584.1	5138802	5140154	-	Tb1125.VSG.10260	Tbb1125VSG-4697
CM032584.1	5146246	5147607	-	Tb1125.VSG.10270	Tbb1125VSG-4807
CM032584.1	5149798	5151014	-	Tb1125.VSG.10280	Tbb1125VSG-1312
CM032584.1	5153967	5155070	-	Tb1125.VSG.10290	Tbb1125VSG-2118
CM032584.1	5158032	5159536	-	Tb1125.Tb11.v5.0947	Tbb1125VSG-4184.2
CM032584.1	5162297	5163838	-	Tb1125.11.20700	Tbb1125VSG-4118
CM032584.1	5165195	5173567	-	Tb1125.11.20720	Tbb1125VSG-2942
CM032584.1	5180616	5182232	-	Tb1125.VSG.10300	Tbb1125VSG-1162
CM032584.1	5183857	5185287	-	Tb1125.VSG.10310	Tbb1125VSG-4677.2
CM032584.1	5187728	5188786	-	Tb1125.VSG.10320	Tbb1125VSG-2740
CM032584.1	5191459	5192247	-	Tb1125.VSG.10330	Tbb1125VSG-1600
CM032584.1	5194682	5195995	-	Tb1125.VSG.10340	Tbb1125VSG-1258
CM032584.1	5198478	5199608	-	Tb1125.VSG.10350	Tbb1125VSG-5120
CM032584.1	5209508	5211202	-	Tb1125.VSG.10360	Tbb1125VSG-105
CM032584.1	5212024	5213580	-	Tb1125.VSG.10370	Tbb1125VSG-167.2
CM032584.1	5217331	5218865	-	Tb1125.VSG.10380	Tbb1125VSG-4130.1
CM032584.1	5220735	5222353	-	Tb1125.VSG.10390	Tbb1125VSG-4260
CM032584.1	5225230	5226880	-	Tb1125.VSG.10400	Tbb1125VSG-4273.4
