"","samplename","mouse","day","tissue","VSG","Percent","RPKM","hit_VSG","pct_id_vs_query","pct_id_vs_match","match_VSG_length","assembled_VSG_length","strain","mode","experiment"
"628","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN509_c0_g1_i1_1_0_1276_RC_C3M1_D14_brain_R1",0.0022997219638,16.0348942689,"gnl|BL_ORD_ID|3252 Tbb1125VSG-1154 : N-terminus partial : 1413nt : contig PacBio-309",99.6865203762,90.0212314225,1413,1276,"AID","IV","1"
"629","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN155_c0_g2_i14_1_485_1439_RC_C3M1_D14_brain_R1",0.00902275068678,62.9114543211,"gnl|BL_ORD_ID|5073 Tbb1125VSG-4338 : Complete : 1455nt : contig PacBio-247",96.6457023061,63.3676975945,1455,954,"AID","IV","1"
"630","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN81_c0_g1_i17_1_152_1358_RC_C3M1_D14_brain_R1",0.00379165562247,26.4374554695,"gnl|BL_ORD_ID|5081 Tbb1125VSG-4346 : Complete : 1452nt : contig PacBio-192",97.3466003317,80.8539944904,1452,1206,"AID","IV","1"
"631","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN118_c0_g1_i4_1_25_1411_RC_C3M1_D14_brain_R1",0.00409795833868,28.5731621967,"gnl|BL_ORD_ID|2974 Tbb1125VSG-426 : Complete : 1386nt : contig Illumina-7344",98.8455988456,98.8455988456,1386,1386,"AID","IV","1"
"632","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN191_c0_g1_i2_1_0_1566_RC_C3M1_D14_brain_R1",0.0167599068313,116.859054366,"gnl|BL_ORD_ID|2697 Tbb1125VSG-139 : Complete : 1581nt : contig PacBio-102",99.7445721584,98.798228969,1581,1566,"AID","IV","1"
"633","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN54_c1_g1_i1_1_259_1396_RC_C3M1_D14_brain_R1",0.0155747054651,108.595195129,"gnl|BL_ORD_ID|3491 Tbb1125VSG-1380 : N-terminus partial : 1137nt : contig PacBio-2190",100,100,1137,1137,"AID","IV","1"
"634","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN73_c0_g1_i10_1_0_1524_RC_C3M1_D14_brain_R1",0.0138972957805,96.8993956538,"gnl|BL_ORD_ID|5535 Tbb1125VSG-5118 : C-terminus partial : 1131nt : contig PacBio-115",69.8818897638,94.1644562334,1131,1524,"AID","IV","1"
"635","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN47_c0_g1_i8_1_176_1486_C3M1_D14_brain_R1",0.0096615992931,67.3658492512,"gnl|BL_ORD_ID|2627 Tbb1125VSG-56 : C-terminus partial : 1272nt : MC : contig Illumina-332",88.8549618321,91.5094339623,1272,1310,"AID","IV","1"
"636","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN131_c0_g1_i8_1_375_1323_C3M1_D14_brain_R1",0.00174902551774,12.195143453,"gnl|BL_ORD_ID|2596 Tbb1125VSG-23 : Complete : 1446nt : MC : contig Illumina-863",97.7848101266,64.1078838174,1446,948,"AID","IV","1"
"637","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN487_c0_g1_i2_1_7_1488_C3M1_D14_brain_R1",0.00693203228077,48.3338448909,"gnl|BL_ORD_ID|3907 Tbb1125VSG-1802 : Complete but extended : 1644nt : contig PacBio-2390",92.842673869,83.6374695864,1644,1481,"AID","IV","1"
"638","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN124_c0_g1_i1_1_62_1470_C3M1_D14_brain_R1",0.00707263268606,49.3141862837,"gnl|BL_ORD_ID|3785 Tbb1125VSG-1658 : Complete : 1530nt : contig PacBio-208",98.3664772727,90.522875817,1530,1408,"AID","IV","1"
"639","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN91_c0_g1_i6_1_158_1094_C3M1_D14_brain_R1",0.0108279232974,75.4980854029,"gnl|BL_ORD_ID|5809 Tbb1125VSG-5422 : N-terminus partial : 936nt : contig PacBio-150",99.7863247863,99.7863247863,936,936,"AID","IV","1"
"640","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN240_c0_g1_i1_1_2_1445_RC_C3M1_D14_brain_R1",0.00327651873636,22.8456449669,"gnl|BL_ORD_ID|4774 Tbb1125VSG-4047 : Complete but extended : 1605nt : contig PacBio-2451",100,89.9065420561,1605,1443,"AID","IV","1"
"641","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN167_c0_g1_i3_1_2_1600_RC_C3M1_D14_brain_R1",0.0118878494964,82.8884590223,"gnl|BL_ORD_ID|4919 Tbb1125VSG-4193 : N-terminus partial : 1434nt : contig PacBio-2985",89.6120150188,99.8605299861,1434,1598,"AID","IV","1"
"642","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN76_c0_g1_i7_1_56_1523_RC_C3M1_D14_brain_R1",0.0188493996326,131.428118224,"gnl|BL_ORD_ID|3042 Tbb1125VSG-494.2 : Complete almost but atypical GPI site : 1467nt : Duplicate : contig PacBio-150",99.8636673483,99.8636673483,1467,1467,"AID","IV","1"
"643","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN553_c0_g1_i1_1_351_926_C3M1_D14_brain_R1",0.00140684006973,9.80924308521,"gnl|BL_ORD_ID|2700 Tbb1125VSG-142 : Complete : 1578nt : contig PacBio-2391",100,36.4385297845,1578,575,"AID","IV","1"
"644","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN91_c0_g1_i3_1_158_1481_C3M1_D14_brain_R1",0.0052666734778,36.7220706218,"gnl|BL_ORD_ID|3264 Tbb1125VSG-1164 : N-terminus partial : 1401nt : contig Illumina-909",95.9183673469,90.5781584582,1401,1323,"AID","IV","1"
"645","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN20_c0_g1_i54_1_2_1248_RC_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|2587 Tbb1125VSG-6 : Complete : 1503nt : MC : contig Illumina-670",94.3017656501,78.1769793746,1503,1246,"AID","IV","1"
"646","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN234_c0_g1_i1_1_48_1456_C3M1_D14_brain_R1",0.00793294511288,55.3127456832,"gnl|BL_ORD_ID|2997 Tbb1125VSG-447 : Complete : 1605nt : contig PacBio-313",100,87.7258566978,1605,1408,"AID","IV","1"
"647","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN92_c0_g1_i3_1_1_1506_RC_C3M1_D14_brain_R1",0.0329789524404,229.94693437,"gnl|BL_ORD_ID|2640 Tbb1125VSG-72 : Complete : 1521nt : MC : contig Illumina-7600",99.8006644518,98.7508218277,1521,1505,"AID","IV","1"
"648","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN189_c0_g1_i4_1_72_1539_C3M1_D14_brain_R1",0.00906109373703,63.1788026208,"gnl|BL_ORD_ID|4980 Tbb1125VSG-4249 : Complete but atypical GPI site : 1470nt : contig PacBio-150",98.2958418541,98.0952380952,1470,1467,"AID","IV","1"
"649","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN449_c0_g1_i1_1_2_972_RC_C3M1_D14_brain_R1",0.00250327872326,17.4542011099,"gnl|BL_ORD_ID|5408 Tbb1125VSG-4969 : Internal partial : 1260nt : contig PacBio-2274",100,76.9841269841,1260,970,"AID","IV","1"
"650","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN262_c0_g1_i1_1_93_1527_C3M1_D14_brain_R1",0.00943204135135,65.7652482296,"gnl|BL_ORD_ID|2859 Tbb1125VSG-299.3 : Complete : 1476nt : Duplicate : contig PacBio-2368",98.9539748954,96.1382113821,1476,1434,"AID","IV","1"
"651","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN136_c0_g1_i1_1_49_1438_C3M1_D14_brain_R1",0.0239799484002,167.201054398,"gnl|BL_ORD_ID|3326 Tbb1125VSG-1224 : N-terminus partial : 1359nt : contig PacBio-102",93.5205183585,95.5849889625,1359,1389,"AID","IV","1"
"652","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN30_c0_g1_i104_1_2_1415_RC_C3M1_D14_brain_R1",0.00779954561116,54.38261285,"gnl|BL_ORD_ID|4984 Tbb1125VSG-4253 : Complete : 1470nt : contig PacBio-50",97.169143666,93.4013605442,1470,1413,"AID","IV","1"
"653","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN358_c0_g1_i1_1_1_1317_RC_C3M1_D14_brain_R1",0.00310644590456,21.6598060182,"gnl|BL_ORD_ID|2986 Tbb1125VSG-437 : Complete but atypical GPI site : 1446nt : contig PacBio-107",98.632218845,89.764868603,1446,1316,"AID","IV","1"
"654","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN53_c0_g4_i1_1_51_1512_C3M1_D14_brain_R1",0.146448684432,1021.11872985,"gnl|BL_ORD_ID|2909 Tbb1125VSG-353 : Complete : 1461nt : contig Illumina-7825",99.6577686516,99.6577686516,1461,1461,"AID","IV","1"
"655","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN115_c0_g1_i7_1_2_1426_RC_C3M1_D14_brain_R1",0.00256864271236,17.9099538795,"gnl|BL_ORD_ID|2841 Tbb1125VSG-285 : Complete but atypical GPI site : 1482nt : contig Illumina-1532",98.9466292135,95.0742240216,1482,1424,"AID","IV","1"
"656","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN476_c0_g1_i1_1_71_1550_C3M1_D14_brain_R1",0.132636795181,924.8148343,"gnl|BL_ORD_ID|2611 Tbb1125VSG-39 : Complete : 1491nt : MC : contig PacBio-677",100,99.1951710262,1491,1479,"AID","IV","1"
"657","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN145_c0_g1_i15_1_15_1407_C3M1_D14_brain_R1",0.00733979621298,51.176993603,"gnl|BL_ORD_ID|5255 Tbb1125VSG-4817 : C-terminus partial but atypical GPI site : 1359nt : contig PacBio-2361",89.224137931,91.3907284768,1359,1392,"AID","IV","1"
"658","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN41_c0_g1_i1_1_123_1538_C3M1_D14_brain_R1",0.0865679296662,603.59800929,"gnl|BL_ORD_ID|2876 Tbb1125VSG-313 : Complete : 1473nt : contig Illumina-7014",99.4346289753,95.5193482688,1473,1415,"AID","IV","1"
"659","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN69_c0_g1_i10_1_1_1361_RC_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|4940 Tbb1125VSG-4210 : Complete : 1497nt : contig PacBio-2602",91.3235294118,82.9659318637,1497,1360,"AID","IV","1"
"660","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN363_c0_g1_i1_1_27_1438_C3M1_D14_brain_R1",0.00678159758239,47.2849335352,"gnl|BL_ORD_ID|3128 Tbb1125VSG-1040 : N-terminus partial : 1503nt : contig PacBio-2390",99.220411056,93.1470392548,1503,1411,"AID","IV","1"
"661","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN372_c0_g1_i1_1_93_1605_C3M1_D14_brain_R1",86.9727763878,606420.817647,"gnl|BL_ORD_ID|4884 Tbb1125VSG-4156 : N-terminus partial : 1521nt : contig PacBio-117",87.3015873016,86.7850098619,1521,1512,"AID","IV","1"
"662","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN201_c0_g1_i1_1_72_1486_C3M1_D14_brain_R1",0.00641170047425,44.7058126185,"gnl|BL_ORD_ID|2598 Tbb1125VSG-25 : Complete : 1440nt : MC : contig Illumina-374",99.9292786421,98.125,1440,1414,"AID","IV","1"
"663","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN53_c1_g1_i12_1_43_1450_C3M1_D14_brain_R1",0.0142975895498,99.6904583857,"gnl|BL_ORD_ID|3827 Tbb1125VSG-1701 : N-terminus partial incomplete : 1347nt : contig Illumina-6817",92.3240938166,96.5081723626,1346,1407,"AID","IV","1"
"664","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN218_c0_g1_i1_1_16_1451_C3M1_D14_brain_R1",0.00293013926584,20.430501626,"gnl|BL_ORD_ID|2593 Tbb1125VSG-18 : Complete : 1458nt : MC : contig Illumina-178",98.118466899,96.5706447188,1458,1435,"AID","IV","1"
"665","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN25_c2_g1_i1_1_0_1284_RC_C3M1_D14_brain_R1",0.00221327303171,15.4321259745,"gnl|BL_ORD_ID|4976 Tbb1125VSG-4246 : Complete almost : 1470nt : contig PacBio-2266",100,87.3469387755,1470,1284,"AID","IV","1"
"666","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN20_c0_g1_i73_1_1_876_RC_C3M1_D14_brain_R1",0.00525339642864,36.629495918,"gnl|BL_ORD_ID|2587 Tbb1125VSG-6 : Complete : 1503nt : MC : contig Illumina-670",95.6571428571,55.6886227545,1503,875,"AID","IV","1"
"667","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN171_c0_g1_i2_1_149_1490_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|2960 Tbb1125VSG-402.1 : Complete but atypical GPI site : 1419nt : Duplicate : contig PacBio-2215",98.8068605518,93.3756166314,1419,1341,"AID","IV","1"
"668","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN168_c0_g1_i2_1_166_1536_C3M1_D14_brain_R1",0.000666839794347,4.64956449734,"gnl|BL_ORD_ID|2815 Tbb1125VSG-257 : Complete : 1503nt : contig PacBio-150",95.2554744526,86.8263473054,1503,1370,"AID","IV","1"
"669","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN150_c0_g1_i3_1_48_1518_RC_C3M1_D14_brain_R1",0.0125394374836,87.4316797449,"gnl|BL_ORD_ID|2904 Tbb1125VSG-346 : Complete but atypical GPI site : 1470nt : contig PacBio-2411",98.5714285714,98.5714285714,1470,1470,"AID","IV","1"
"670","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN34_c0_g1_i7_1_1517_2453_C3M1_D14_brain_R1",0.0047519186441,33.1329239933,"gnl|BL_ORD_ID|2952 Tbb1125VSG-395 : Complete : 1422nt : contig PacBio-2451",97.4358974359,64.135021097,1422,936,"AID","IV","1"
"671","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN410_c0_g1_i1_1_44_1281_C3M1_D14_brain_R1",0.00195453043171,13.6280338715,"gnl|BL_ORD_ID|387 Tb427VSG-667 : GB Accession KC611295 : 1359nt : C-terminus partial : contig6044.",87.1463217462,79.3230316409,1359,1237,"AID","IV","1"
"672","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN95_c0_g1_i4_1_102_1713_C3M1_D14_brain_R1",0.0608826407716,424.506406839,"gnl|BL_ORD_ID|2760 Tbb1125VSG-199 : Complete : 1545nt : contig PacBio-577",95.0341402855,99.0938511327,1545,1611,"AID","IV","1"
"673","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN69_c0_g1_i4_1_1_1361_RC_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|5543 Tbb1125VSG-5127 : Internal partial : 1125nt : contig PacBio-2283",78.3823529412,94.7555555556,1125,1360,"AID","IV","1"
"674","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN30_c0_g1_i95_1_2_531_RC_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|4984 Tbb1125VSG-4253 : Complete : 1470nt : contig PacBio-50",92.438563327,33.2653061224,1470,529,"AID","IV","1"
"675","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN3_c1_g1_i1_1_118_1552_C3M1_D14_brain_R1",0.445633769555,3107.19751776,"gnl|BL_ORD_ID|2630 Tbb1125VSG-60 : Complete : 1434nt : MC : contig Illumina-12",100,100,1434,1434,"AID","IV","1"
"676","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN169_c0_g1_i8_1_30_1509_C3M1_D14_brain_R1",0.00900980184825,62.8211680778,"gnl|BL_ORD_ID|2854 Tbb1125VSG-297 : Complete : 1479nt : contig PacBio-176",95.9432048682,95.9432048682,1479,1479,"AID","IV","1"
"677","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN47_c0_g2_i1_1_155_1259_C3M1_D14_brain_R1",0.0100634731609,70.1679292767,"gnl|BL_ORD_ID|2957 Tbb1125VSG-400 : Complete : 1422nt : contig PacBio-144",98.2789855072,76.3009845288,1422,1104,"AID","IV","1"
"678","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN39_c0_g1_i1_1_61_1625_C3M1_D14_brain_R1",0.115864716689,807.870912593,"gnl|BL_ORD_ID|2607 Tbb1125VSG-34 : Complete : 1575nt : MC : contig Illumina-822",99.9360613811,99.2380952381,1575,1564,"AID","IV","1"
"679","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN171_c0_g1_i4_1_149_1334_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|4292 Tbb1125VSG-2761 : Internal partial : 1032nt : contig Illumina-3553",86.835443038,99.7093023256,1032,1185,"AID","IV","1"
"680","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN439_c0_g1_i1_1_44_1291_C3M1_D14_brain_R1",0.0017447526541,12.1653507573,"gnl|BL_ORD_ID|3007 Tbb1125VSG-460 : N-terminus partial : 1629nt : contig PacBio-195",99.0376904571,75.8133824432,1629,1247,"AID","IV","1"
"681","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN32_c0_g1_i4_1_167_1661_C3M1_D14_brain_R1",0.0819789339801,571.601071493,"gnl|BL_ORD_ID|3115 Tbb1125VSG-1026 : Complete but extended but atypical GPI site : 1521nt : contig Illumina-7008",98.8621151272,97.1071663379,1521,1494,"AID","IV","1"
"682","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN108_c0_g2_i16_1_2_1561_RC_C3M1_D14_brain_R1",0.00690455211506,48.1422384451,"gnl|BL_ORD_ID|2690 Tbb1125VSG-135 : Complete but extended : 1659nt : contig PacBio-2361",99.2944194997,93.3092224231,1659,1559,"AID","IV","1"
"683","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN320_c0_g1_i1_1_0_1223_RC_C3M1_D14_brain_R1",0.00276816054165,19.3010991343,"gnl|BL_ORD_ID|3807 Tbb1125VSG-1681 : N-terminus partial : 1428nt : contig PacBio-142",99.7547015536,85.4341736695,1428,1223,"AID","IV","1"
"684","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN196_c0_g1_i1_1_31_1060_RC_C3M1_D14_brain_R1",0.00353383928054,24.6398217343,"gnl|BL_ORD_ID|3929 Tbb1125VSG-2026 : C-terminus partial : 1437nt : contig PacBio-107",99.9028182702,71.5379262352,1437,1029,"AID","IV","1"
"685","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN88_c0_g1_i2_1_13_1333_RC_C3M1_D14_brain_R1",0.0257998016985,179.890047104,"gnl|BL_ORD_ID|4721 Tbb1125VSG-3192 : N-terminus partial : 1320nt : contig PacBio-117",99.0151515152,99.0151515152,1320,1320,"AID","IV","1"
"686","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN140_c0_g1_i2_1_22_1501_RC_C3M1_D14_brain_R1",0.0134265922173,93.6173980963,"gnl|BL_ORD_ID|2853 Tbb1125VSG-296 : Complete : 1479nt : contig PacBio-208",99.9323867478,99.9323867478,1479,1479,"AID","IV","1"
"687","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN155_c0_g2_i2_1_485_1439_RC_C3M1_D14_brain_R1",0.00763463519651,53.2327690409,"gnl|BL_ORD_ID|5073 Tbb1125VSG-4338 : Complete : 1455nt : contig PacBio-247",98.9517819706,64.8797250859,1455,954,"AID","IV","1"
"688","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN135_c0_g1_i1_1_0_1316_RC_C3M1_D14_brain_R1",0.0058997583964,41.1362780316,"gnl|BL_ORD_ID|5186 Tbb1125VSG-4750 : Complete : 1392nt : contig PacBio-288",100,94.5402298851,1392,1316,"AID","IV","1"
"689","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN79_c1_g1_i1_1_156_1077_C3M1_D14_brain_R1",0.00550475510943,38.3821033782,"gnl|BL_ORD_ID|5005 Tbb1125VSG-4272 : N-terminus partial : 1068nt : contig PacBio-274",100,86.2359550562,1068,921,"AID","IV","1"
"690","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN461_c0_g1_i1_1_37_1498_C3M1_D14_brain_R1",0.003646356633,25.4243530292,"gnl|BL_ORD_ID|2799 Tbb1125VSG-240 : Complete but atypical GPI site : 1509nt : contig PacBio-107",99.794661191,96.62027833,1509,1461,"AID","IV","1"
"691","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN340_c0_g1_i1_1_32_1335_C3M1_D14_brain_R1",0.0020924435603,14.5896381307,"gnl|BL_ORD_ID|3350 Tbb1125VSG-1244 : N-terminus partial : 1338nt : contig PacBio-107",95.1650038373,92.6756352765,1338,1303,"AID","IV","1"
"692","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN74_c0_g1_i4_1_0_1335_RC_C3M1_D14_brain_R1",0.0178306480747,124.324836273,"gnl|BL_ORD_ID|3934 Tbb1125VSG-2031 : Internal partial : 1395nt : contig PacBio-2395",91.0861423221,87.1684587814,1395,1335,"AID","IV","1"
"693","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN178_c0_g1_i2_1_0_1419_RC_C3M1_D14_brain_R1",0.00503924674941,35.1363295622,"gnl|BL_ORD_ID|2675 Tbb1125VSG-122 : Complete : 1605nt : contig Illumina-7962",99.859055673,88.2866043614,1605,1419,"AID","IV","1"
"694","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN394_c0_g1_i1_1_0_928_RC_C3M1_D14_brain_R1",0.00137409412169,9.58092078239,"gnl|BL_ORD_ID|4959 Tbb1125VSG-4229 : N-terminus partial : 1482nt : contig PacBio-144",98.3836206897,61.6059379217,1482,928,"AID","IV","1"
"695","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN204_c0_g1_i4_1_41_1521_C3M1_D14_brain_R1",0.00279333301944,19.4766151428,"gnl|BL_ORD_ID|4744 Tbb1125VSG-4016 : Complete but extended : 1716nt : contig PacBio-150",98.3108108108,84.7902097902,1716,1480,"AID","IV","1"
"696","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN48_c0_g1_i1_1_38_1729_C3M1_D14_brain_R1",0.011829158091,82.4792310832,"gnl|BL_ORD_ID|4746 Tbb1125VSG-4018 : Complete : 1698nt : contig PacBio-2390",95.5647545831,95.1707891637,1698,1691,"AID","IV","1"
"697","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN17_c0_g1_i4_1_68_1400_C3M1_D14_brain_R1",0.086252400818,601.397973026,"gnl|BL_ORD_ID|5298 Tbb1125VSG-4859 : Complete : 1332nt : contig PacBio-24",99.4744744745,99.4744744745,1332,1332,"AID","IV","1"
"698","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN429_c0_g1_i1_1_0_1411_RC_C3M1_D14_brain_R1",0.00183029337008,12.7617864821,"gnl|BL_ORD_ID|2919 Tbb1125VSG-365 : Complete : 1455nt : contig PacBio-37",100,96.9759450172,1455,1411,"AID","IV","1"
"699","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN36_c0_g1_i1_1_32_1485_C3M1_D14_brain_R1",0.123969204287,864.379744435,"gnl|BL_ORD_ID|2613 Tbb1125VSG-41 : Complete : 1473nt : MC : contig Illumina-297",100,98.6422267481,1473,1453,"AID","IV","1"
"700","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN82_c0_g2_i2_1_46_1538_C3M1_D14_brain_R1",0.00818731080837,57.0863196617,"gnl|BL_ORD_ID|3191 Tbb1125VSG-1097 : N-terminus partial : 1455nt : contig PacBio-109",97.2520107239,99.7250859107,1455,1492,"AID","IV","1"
"701","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN29_c2_g1_i6_1_38_1478_C3M1_D14_brain_R1",0.0165896729325,115.672092373,"gnl|BL_ORD_ID|2651 Tbb1125VSG-83 : Complete : 1440nt : MC : contig Illumina-6225",100,100,1440,1440,"AID","IV","1"
"702","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN59_c0_g1_i1_1_156_1605_C3M1_D14_brain_R1",0.110778411095,772.406463537,"gnl|BL_ORD_ID|252 Tb427VSG-531 : GB Accession KC613658 : 1479nt : Complete : contig90024.",5.17598343685,5.07099391481,1479,1449,"AID","IV","1"
"703","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN464_c0_g1_i1_1_51_1566_C3M1_D14_brain_R1",0.0239017878094,166.656076862,"gnl|BL_ORD_ID|4891 Tbb1125VSG-4163 : Complete : 1515nt : contig PacBio-2602",100,100,1515,1515,"AID","IV","1"
"704","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN383_c0_g1_i1_1_1_1439_RC_C3M1_D14_brain_R1",0.00290612173087,20.2630384979,"gnl|BL_ORD_ID|2869 Tbb1125VSG-308 : Complete : 1470nt : contig PacBio-150",99.0264255911,96.8707482993,1470,1438,"AID","IV","1"
"705","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN541_c0_g1_i1_1_2_1121_RC_C3M1_D14_brain_R1",0.00163860724011,11.425248033,"gnl|BL_ORD_ID|2757 Tbb1125VSG-196.1 : Complete : 1536nt : Duplicate : contig PacBio-2190",97.4977658624,71.0286458333,1536,1119,"AID","IV","1"
"706","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN186_c0_g1_i1_1_149_1604_C3M1_D14_brain_R1",0.0256911852462,179.132714975,"gnl|BL_ORD_ID|3923 Tbb1125VSG-2018 : Complete : 1455nt : contig PacBio-2391",98.9003436426,98.9003436426,1455,1455,"AID","IV","1"
"707","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN168_c0_g1_i1_1_166_1702_C3M1_D14_brain_R1",0.00181238276395,12.6369041354,"gnl|BL_ORD_ID|2815 Tbb1125VSG-257 : Complete : 1503nt : contig PacBio-150",97.0703125,99.2015968064,1503,1536,"AID","IV","1"
"708","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN69_c0_g1_i16_1_344_1502_RC_C3M1_D14_brain_R1",0,0,"gnl|BL_ORD_ID|5543 Tbb1125VSG-5127 : Internal partial : 1125nt : contig PacBio-2283",87.1329879102,89.6888888889,1125,1158,"AID","IV","1"
"709","C3M1_D14_brain_R1.fastq","C3M1","D14","brain","TRINITY_DN177_c0_g1_i1_1_38_1445_C3M1_D14_brain_R1",0.0314361154636,219.18944795,"gnl|BL_ORD_ID|4797 Tbb1125VSG-4070 : Complete : 1575nt : contig PacBio-2390",100,89.3333333333,1575,1407,"AID","IV","1"
